zip_code,latitude,longitude,affordability,property_tax,school_quality,crime_rate,walkability,commute_time
43725,40.03949,-81.59934,0.2894575240514809,793,64.68666666666667,0.00017774617845716317,61.3,8411
43727,39.8714,-81.79884,0.22869330479093974,613,43.480000000000004,0.00017774617845716317,6.3,574
43728,39.49188,-81.89676,0.32801265630318993,501,51.226666666666674,0.00017774617845716317,12.4,455
43730,39.6294,-82.09435,0.515241866031949,551,29.25,0.00017774617845716317,23.5,1201
43731,39.72768,-82.0675,0.33370649640488187,676,82.66666666666667,0.00017774617845716317,36.9,2013
43732,39.84409,-81.65883,0.3300651905430545,553,48.93666666666667,0.00017774617845716317,9.0,533
43734,39.88144,-81.90489,0.4497614771443855,1239,68.84,0.00017774617845716317,199.3,831
43735,39.85437,-82.11917,-4309.635177852939,856,43.480000000000004,0.00017774617845716317,277.2,69
43739,39.90693,-82.29025,0.29640514887145775,1452,88.05,0.00017774617845716317,30.4,1331
43746,39.97146,-82.17287,0.20289078809396563,-666666666,43.480000000000004,0.00017774617845716317,24.2,311
43747,39.85784,-81.12128,0.32284740076304436,462,35.42666666666666,0.00017774617845716317,15.5,480
43748,39.69788,-82.30899,0.3122975614895358,615,92.2,0.00017774617845716317,31.0,1091
43749,40.15932,-81.56411,0.3485163042981956,476,48.93666666666667,0.00017774617845716317,7.9,691
43755,40.0537,-81.43318,0.2790973124395212,675,25.05666666666667,0.00017774617845716317,15.7,558
43756,39.68993,-81.79574,0.2865270384839222,470,65.23,0.00017774617845716317,16.0,1936
43758,39.62482,-81.9432,0.298949550368104,487,56.02,0.00017774617845716317,13.1,1079
43759,40.06393,-81.06942,0.49784801060654343,377,35.42666666666666,0.00017774617845716317,140.6,94
43760,39.8858,-82.19577,0.17124004164068857,649,82.66666666666667,0.00017774617845716317,17.3,541
43762,40.03156,-81.74007,0.28715716273921515,1147,32.70333333333333,0.00017774617845716317,26.3,2528
43764,39.71485,-82.19239,0.2566550031039003,730,46.25666666666666,0.00017774617845716317,50.6,2901
43766,39.59492,-82.2501,0.5519354692690176,604,82.66666666666667,0.00017774617845716317,12.4,485
43767,40.00653,-81.80198,0.25318436047735193,689,43.480000000000004,0.00017774617845716317,16.6,550
43771,39.83586,-81.94135,0.2885649780071826,900,20.23,0.00017774617845716317,37.3,914
43772,39.88063,-81.52448,0.48249024448982714,652,39.1,0.00017774617845716317,18.5,801
43773,39.98758,-81.29636,0.23086908286652752,494,48.93666666666667,0.00017774617845716317,10.3,908
43777,39.81896,-82.08543,0.3430219170796316,713,43.480000000000004,0.00017774617845716317,32.4,1891
43778,40.01111,-81.37001,0.3020282140032882,643,48.93666666666667,0.00017774617845716317,15.1,454
43779,39.81718,-81.42528,0.2707807366610973,-666666666,21.68,0.00017774617845716317,8.3,268
43780,39.92229,-81.44024,0.3672375483888753,661,48.93666666666667,0.00017774617845716317,21.7,689
43783,39.80389,-82.28878,0.22896213341153468,825,99.49,0.00017774617845716317,34.0,2033
43787,39.53292,-81.80554,0.34685843637405817,557,37.21,0.00017774617845716317,13.7,1260
43788,39.80175,-81.3334,0.1605530751881183,666,39.1,0.00017774617845716317,5.9,204
43793,39.74362,-81.10219,0.32278727818040354,489,47.519999999999996,0.00017774617845716317,17.9,1609
43802,40.09346,-81.85687,0.3127607269125748,830,3.26,0.00017774617845716317,13.0,559
43804,40.4545,-81.73704,0.19509711648914507,672,25.95,0.00017774617845716317,44.1,1520
43811,40.18285,-81.93232,0.30098446892214353,459,57.37,0.00017774617845716317,8.9,228
43812,40.27268,-81.88347,0.31636660166882485,643,23.393333333333334,0.00017774617845716317,46.0,7098
43821,40.13559,-82.00695,0.2740749978903472,821,63.843333333333334,0.00017774617845716317,20.4,2069
43822,40.17409,-82.16958,0.22404347330198243,712,64.51,0.00017774617845716317,19.7,1779
43824,40.36407,-81.76116,0.1810679967617844,864,57.37,0.00017774617845716317,20.4,1629
43830,40.06116,-82.14812,0.2587527618731628,1188,22.24,0.00017774617845716317,50.2,3017
43832,40.27333,-81.57931,0.32942532679087405,538,38.5,0.00017774617845716317,27.1,2916
43837,40.29773,-81.47846,0.25448940306000406,663,76.11,0.00017774617845716317,14.3,749
43843,40.33485,-82.17711,0.13719255826586363,663,57.37,0.00017774617845716317,5.0,376
43844,40.33349,-82.05163,0.2635479312069356,763,90.25999999999999,0.00017774617845716317,11.8,1790
43845,40.25692,-81.73144,0.2983677666161256,663,57.37,0.00017774617845716317,65.1,2112
43901,40.21691,-80.86637,0.550441731059529,613,25.49,0.00017774617845716317,27.0,768
43903,40.47042,-80.95131,0.43974601016889225,720,52.28666666666667,0.0008869179600886918,23.3,837
43906,40.0132,-80.80118,0.4402383753097775,575,36.913333333333334,0.00017774617845716317,94.7,3228
43907,40.25697,-81.0205,0.39307453105193507,647,48.78,0.00017774617845716317,11.5,1847
43908,40.50867,-80.87349,0.5607443824599131,465,59.79,0.00017774617845716317,13.4,395
43910,40.37039,-80.8214,0.3517161111245706,633,50.78,0.00017774617845716317,22.7,1496
43912,40.08708,-80.79255,0.5245162117507792,585,43.03,0.00017774617845716317,126.3,2474
43913,40.27048,-80.63154,0.49707316489418,597,1.11,0.00017774617845716317,169.6,547
43915,39.75775,-80.89729,0.3842425717106543,640,53.37,0.00017774617845716317,9.1,497
43917,40.22396,-80.80546,0.6770794536108193,563,50.78,0.00017774617845716317,31.6,1130
43920,40.67608,-80.57965,0.43512800663635964,611,51.589999999999996,0.0002728885250375222,194.8,8954
43930,40.56978,-80.77372,0.28222435002676527,791,90.77,0.00017774617845716317,12.9,483
43932,40.53145,-80.74699,0.6785745629066848,695,50.78,0.00017774617845716317,20.0,359
43933,39.93917,-80.89588,0.3721790183730652,592,35.42666666666666,0.00017774617845716317,16.8,583
43935,40.1247,-80.75225,0.48491889485403256,666,60.97333333333333,0.00017774617845716317,158.3,3600
43938,40.30138,-80.67199,0.5667970490032875,609,62.834999999999994,0.00017774617845716317,64.4,2345
43942,39.86367,-80.84875,0.5058213267850424,711,33.94,0.00017774617845716317,38.6,1356
43943,40.2242,-80.73269,0.41192505745505015,490,16.134999999999998,0.00017774617845716317,28.2,1147
43944,40.43623,-80.76853,0.3901069176089668,853,50.78,0.00017774617845716317,32.0,848
43945,40.63156,-80.84797,0.40307528882961385,593,70.38333333333334,0.0002728885250375222,15.0,1187
43947,39.95448,-80.78755,0.40939141985864286,670,33.7,0.00017774617845716317,109.7,2452
43950,40.09164,-80.92193,0.3543253150130991,734,27.75333333333333,0.00017774617845716317,77.6,5968
43952,40.39763,-80.66278,0.4040580853356441,682,34.083333333333336,0.00017774617845716317,267.1,6663
43953,40.35815,-80.70548,0.3818297080009554,802,17.435,0.00017774617845716317,247.4,4410
43963,40.17155,-80.69698,0.4205950010795802,481,56.01,0.00017774617845716317,1043.3,588
43964,40.48695,-80.66928,0.3718902109957964,638,59.92,0.00017774617845716317,74.0,3716
43968,40.63365,-80.68729,0.5206331997007323,632,43.394999999999996,0.0002728885250375222,73.3,2705
43971,40.15811,-80.71301,0.4271560765428718,642,50.78,0.00017774617845716317,309.2,449
43973,40.19111,-81.27688,0.34281281366807764,594,48.78,0.00017774617845716317,10.4,833
43976,40.36981,-80.90655,0.317433734392321,647,48.78,0.00017774617845716317,25.4,602
43977,40.14519,-81.10451,0.5466256136990095,533,35.42666666666666,0.00017774617845716317,18.9,991
43983,40.13886,-81.20296,0.5520266361590419,375,35.42666666666666,0.00017774617845716317,13.8,159
43986,40.3784,-80.99036,0.4613911373861468,672,48.78,0.00017774617845716317,15.7,822
43988,40.40486,-81.09925,0.3390763074582921,685,48.78,0.00017774617845716317,16.6,818
44001,41.36825,-82.25958,0.2914868989487998,1043,42.42666666666667,3.9283469516027656e-05,245.5,9802
44003,41.6202,-80.58361,0.8060758143792052,634,84.37,6.128577557148986e-05,27.8,1429
44004,41.85255,-80.78738,0.3017665824484272,643,50.88,6.128577557148986e-05,162.0,11868
44010,41.76087,-80.85152,0.22386626290866912,987,88.55,6.128577557148986e-05,30.0,595
44011,41.44855,-82.0187,0.24530572556284763,1632,45.91,0.00011960768678733753,465.9,10146
44012,41.49443,-82.01594,0.22644233708280045,1376,48.91833333333333,3.9283469516027656e-05,883.1,10972
44017,41.36867,-81.86303,0.26122236516805136,1050,32.705,0.002557405593644575,1155.0,8024
44021,41.44141,-81.14579,0.25703522573002235,988,60.87,0.0004663309084126096,54.9,2748
44022,41.44747,-81.4045,0.23760679763680856,2050,41.97,0.00042273084123437406,212.0,6473
44023,41.38732,-81.28858,0.24485435503820668,1739,50.296666666666674,0.0001057921184871727,141.4,7936
44024,41.57668,-81.19112,0.26791467904743055,1363,37.495000000000005,0.0004663309084126096,104.5,11037
44026,41.53182,-81.3305,0.2455025188759144,1226,45.92666666666667,0.0004663309084126096,143.4,4892
44028,41.30986,-81.93959,0.2138562909720254,1165,44.02333333333333,3.9283469516027656e-05,106.9,4194
44030,41.8973,-80.58061,0.3812581434556021,680,62.80666666666667,6.128577557148986e-05,107.3,5747
44032,41.6658,-80.66954,-3657.038252662326,1107,62.80666666666667,6.128577557148986e-05,21.0,557
44035,41.36539,-82.13025,0.2671869498772112,831,31.33125,3.224558235521733e-05,503.5,28069
44039,41.38404,-82.02014,0.25383822400771083,1243,27.516666666666666,2.7597626604112046e-05,580.7,15707
44040,41.53128,-81.4112,0.26973907889720194,2279,37.23,0.015178356349631675,119.2,1275
44041,41.77579,-80.95223,0.2539247474219317,740,81.52250000000001,6.128577557148986e-05,83.0,6442
44044,41.26779,-82.04188,0.25593073287041673,1093,65.79666666666667,3.9283469516027656e-05,102.9,5509
44045,41.7461,-81.28512,0.4054586660510037,879,38.766666666666666,6.273807025895657e-05,232.3,435
44046,41.54157,-81.07227,0.21350455105834895,917,45.92666666666667,0.0004663309084126096,43.1,796
44047,41.71887,-80.73921,0.26873081487909534,821,46.17666666666667,6.128577557148986e-05,30.2,4035
44048,41.84697,-80.64343,0.25916709404499555,716,32.74,6.128577557148986e-05,32.1,872
44049,41.26626,-82.30553,0.35242519735892885,733,44.96666666666667,3.9283469516027656e-05,254.8,87
44050,41.24853,-82.13119,0.2800629090563386,1187,55.43666666666667,3.9283469516027656e-05,108.9,3122
44052,41.45519,-82.16133,0.2937703602331348,732,62.07375,3.5629030534079165e-05,1141.0,9949
44053,41.42694,-82.22138,0.24520463423193486,1064,25.9,9.408665380815732e-05,757.7,9204
44054,41.46419,-82.0931,0.3221214849577704,959,56.7725,3.9283469516027656e-05,392.7,6497
44055,41.43309,-82.13354,0.29511361691478877,568,30.954285714285714,0.00010065425264217414,1217.8,7706
44056,41.31465,-81.49868,0.29323317056223336,1409,22.174999999999997,0.000411793773678142,480.3,5848
44057,41.76675,-81.05965,0.28119709764082107,974,17.82,6.273807025895657e-05,150.2,8819
44060,41.67742,-81.32806,0.2885708298178394,1000,54.79333333333333,3.31911645120069e-05,582.7,28096
44062,41.45899,-81.02698,0.23200199678425817,1018,25.51,0.0004663309084126096,84.5,5978
44064,41.60567,-81.0477,0.23694992440113938,1157,45.92666666666667,0.0004663309084126096,21.7,742
44065,41.46308,-81.24408,0.27560756215697635,1078,45.92666666666667,0.0004663309084126096,70.4,2034
44067,41.31386,-81.5476,0.28401576376648524,1127,45.265,5.020836471356128e-05,447.2,8879
44068,41.90619,-80.67886,-3631.0184191976296,1094,62.80666666666667,6.128577557148986e-05,112.0,106
44070,41.41493,-81.91905,0.28277983928089595,1147,49.586666666666666,0.0008429334082607474,1059.5,14432
44072,41.47196,-81.32917,0.2215486685740979,1603,45.92666666666667,0.0005966587112171838,105.2,2496
44074,41.28858,-82.23643,0.24154643414510246,923,59.34,3.9283469516027656e-05,88.6,4631
44076,41.52728,-80.81867,0.22991698371611033,799,31.653333333333332,6.128577557148986e-05,27.6,2299
44077,41.69933,-81.21142,0.29722114504518704,1158,62.2275,6.273807025895657e-05,369.6,25705
44081,41.76589,-81.14551,0.27916210106340156,1249,38.766666666666666,6.273807025895657e-05,130.0,3322
44082,41.76012,-80.56558,0.24298286648608788,581,62.80666666666667,6.128577557148986e-05,16.1,785
44084,41.67242,-80.89605,0.24214399023677277,1028,80.58,6.128577557148986e-05,36.0,1588
44085,41.60463,-80.87128,0.24248917785252655,884,62.80666666666667,6.128577557148986e-05,26.3,1536
44086,41.67443,-81.05599,0.2763803334589188,1171,45.92666666666667,0.0004663309084126096,34.8,960
44087,41.31706,-81.44106,0.2449700794001076,1425,16.415,0.00031919744642042863,471.1,10632
44089,41.38894,-82.36552,0.27401302252505294,1072,61.735,0.00017774617845716317,177.3,7171
44090,41.16757,-82.22836,0.269240522584121,1053,37.785,3.9283469516027656e-05,39.6,4458
44092,41.59797,-81.46867,0.3278965212071564,885,38.085,6.273807025895657e-05,915.1,8100
44093,41.53478,-80.61637,0.429402873466728,863,62.80666666666667,6.128577557148986e-05,12.9,463
44094,41.60985,-81.3791,0.24354262466869683,1099,32.142857142857146,6.273807025895657e-05,357.0,17258
44095,41.65223,-81.44209,0.31864785824835207,937,40.98833333333334,9.228497600590623e-05,1377.2,15567
44099,41.55125,-80.97446,0.19307958425156319,834,62.80666666666667,6.128577557148986e-05,40.4,961
44102,41.4749,-81.73751,0.25394302731161617,704,58.154444444444444,2.0155059983075314,2547.6,16581
44103,41.51559,-81.64301,0.291850985028614,470,46.82,3.1089576074332173,1308.4,4412
44104,41.48238,-81.62702,0.24435296393300665,566,22.512,2.2074964495840943,1621.9,5210
44105,41.45069,-81.63032,0.44009543549463326,556,61.879999999999995,1.9732597877570597,1445.0,12278
44106,41.5062,-81.60679,0.17506390531329186,1224,56.65428571428571,1.2207334844559585,2219.0,8731
44107,41.48263,-81.80025,0.20486946522710325,1284,54.5325,0.0030962210225468404,3616.0,26741
44108,41.53992,-81.60988,0.40974040777574255,603,34.995,2.0996161135137763,1780.4,6785
44109,41.44457,-81.69681,0.2616622766593669,782,39.65,1.7065462753950338,2073.7,16525
44110,41.56365,-81.57111,0.30385036807978943,599,41.12714285714286,2.0884921297068804,1676.5,6249
44111,41.45775,-81.78986,0.29794547755935946,876,42.70777777777778,1.3298122653316646,2355.7,18545
44112,41.53562,-81.57369,0.3263847302068804,747,53.51571428571428,0.44433028713567296,1779.6,6309
44113,41.48343,-81.69638,0.21627429819818886,1299,37.26,2.278862327335746,1977.3,9317
44114,41.5137,-81.67625,0.19245399617151288,468,42.20666666666667,3.7815845824411136,946.8,3374
44115,41.49211,-81.66999,0.11330938946435419,1084,64.625,2.5210318606218114,1897.1,2996
44116,41.47011,-81.85194,0.2170849149363579,1358,87.3,0.002415571143215497,1700.1,9211
44117,41.57145,-81.52695,0.2537139253744117,1030,54.92666666666667,0.03304812834224599,949.8,3868
44118,41.5016,-81.55653,0.2823622106364799,1339,59.766,0.001906459679615737,2212.2,17063
44119,41.58673,-81.54748,0.3006604707577213,950,48.82,0.6921822897369396,2345.9,5681
44120,41.47337,-81.58015,0.3213727517988905,961,41.04875,1.1652856392600806,2526.8,13195
44121,41.52626,-81.53246,0.3465707322030848,1032,35.86,0.06670135912819884,1983.2,14515
44122,41.4701,-81.51272,0.25522408375800176,1582,44.2825,0.055357142857142855,1145.0,15064
44123,41.60365,-81.52441,0.33405754637432417,865,29.69333333333333,0.0014681094013376107,2804.3,8736
44124,41.49999,-81.46774,0.28705144467214233,1257,52.98857142857143,0.0017979323777655696,1020.0,18412
44125,41.40658,-81.61548,0.35613099276562776,867,67.5025,0.007014915208063747,810.0,12885
44126,41.44263,-81.85278,0.2579812873266817,1235,66.88,0.0005878203620973431,1463.0,8490
44127,41.471,-81.64874,0.460648510994585,447,32.825,2.8451920891111615,947.7,1460
44128,41.43766,-81.54036,0.3831202027625268,782,42.43333333333334,0.9016334069754808,1214.1,10694
44129,41.39035,-81.73536,0.31018748430165716,921,51.81333333333333,0.027895270388366485,1890.3,14311
44130,41.378,-81.7868,0.2774054333620755,937,64.76,0.0033548957370726023,1121.4,23335
44131,41.3835,-81.65349,0.292610170166874,1136,59.220000000000006,0.0012609728890828847,506.5,9135
44132,41.60484,-81.49958,0.27164235466941167,785,55.980000000000004,0.0040757954951734,1694.3,5770
44133,41.31388,-81.74497,0.22538104886816943,1245,45.35999999999999,0.0006442261233693026,559.2,15302
44134,41.38496,-81.70459,0.2888671214332723,949,35.055,0.02058538882059062,1521.6,17333
44135,41.42472,-81.82135,0.2795013574394954,787,48.478571428571435,1.2209053676923634,1048.9,11054
44136,41.31265,-81.81064,0.24541231186370732,1238,37.43666666666667,7.978299026647519e-05,715.6,11784
44137,41.40903,-81.56274,0.36101126484295115,782,40.5725,0.0037203335471456063,1739.3,10325
44138,41.37363,-81.92302,0.28161829703664176,1218,57.443333333333335,0.00021617882312248692,646.8,10054
44139,41.38325,-81.44439,0.26587816137415404,1636,53.912,0.00024238506907974468,416.7,11113
44140,41.48508,-81.93171,0.2774726453528074,1550,39.10333333333333,0.015178356349631675,1352.4,6678
44141,41.30139,-81.61439,0.2731719011457708,1518,61.47,0.006091443313745163,222.7,5856
44142,41.40205,-81.82406,0.2941510975836347,855,11.22,0.006590772917914919,953.1,8494
44143,41.55358,-81.47513,0.22924394513597485,1278,37.17,0.0012737806631877388,667.6,10615
44144,41.43738,-81.74272,0.28627533699460134,748,66.536,0.43750587792720774,1479.6,10097
44145,41.45245,-81.92944,0.24073595971780629,1312,49.86,0.0004994711481960277,824.8,14497
44146,41.38161,-81.53018,0.27656015821013225,944,32.402499999999996,0.009771323878672728,568.3,13096
44147,41.31956,-81.67797,0.25586138783283413,1538,61.185,0.0004046944556859571,587.8,9030
44149,41.31223,-81.8563,0.2657629843490087,1342,62.505,0.015178356349631675,718.5,8962
44201,41.02741,-81.18354,0.2604346817755183,1130,26.843333333333334,0.0001443418013856813,50.7,3224
44202,41.31645,-81.34243,0.2741778270608906,1634,71.61,0.00039375246095288093,290.9,9675
44203,41.02013,-81.62896,0.31049864744220795,825,63.958333333333336,0.00019535552752798156,426.5,16691
44212,41.24386,-81.82863,0.2486714780994303,1237,57.385000000000005,0.0001964336381692385,840.6,22699
44214,40.95081,-81.99935,0.29571467891659564,1145,67.21458333333334,0.00017774617845716317,34.5,1126
44215,41.07195,-81.8994,0.3261304764248669,958,61.0955,0.0010542758608413048,447.9,1226
44216,40.93848,-81.58397,0.3323431466503533,946,46.2875,0.00019535552752798156,155.2,4449
44217,40.95561,-81.9133,0.24285601157075795,721,43.22666666666667,0.00017774617845716317,47.7,1490
44221,41.13898,-81.47624,0.296865691547109,923,52.674285714285716,0.00013632335900756593,1772.3,15312
44223,41.16968,-81.53051,0.30221014986395217,1113,34.955,0.0005442769281010178,479.1,8785
44224,41.17697,-81.44016,0.2752882201270296,1196,45.708333333333336,7.789779808890736e-05,728.6,17815
44230,40.96237,-81.69064,0.2641955700158433,876,59.65,0.00017774617845716317,175.4,3705
44231,41.30692,-81.07197,0.2566057544590426,1112,64.20333333333333,0.0002043307238620798,68.7,3991
44233,41.23943,-81.73513,0.2457760619254346,1378,95.35,0.0006193484454354019,116.7,3408
44234,41.33454,-81.15822,0.25012479918152036,935,46.446666666666665,0.0002452182442373713,62.6,1608
44235,41.0316,-82.12246,0.1860161229812714,1500,61.0955,0.0010542758608413048,20.7,614
44236,41.24669,-81.44775,0.27116978829572513,1916,46.86666666666667,0.00019146817798881827,314.8,10263
44240,41.13329,-81.34241,0.2287706667719957,1068,38.10142857142857,0.0014252157618306104,368.1,18458
44241,41.23945,-81.34728,0.25535099152570456,1065,46.446666666666665,0.00016344320348678833,319.1,7995
44250,41.02159,-81.43331,0.44067050026762916,688,46.2875,0.00019535552752798156,875.2,563
44251,41.02814,-81.92764,0.28159459120765645,1051,61.0955,0.0010542758608413048,261.7,407
44253,41.16571,-82.03767,0.20989837625048965,806,61.0955,0.0010542758608413048,53.1,1600
44254,41.04522,-82.01282,0.22936154848062465,933,42.12,0.0010542758608413048,72.2,2262
44255,41.28658,-81.22982,0.22914548703934243,828,86.74,0.0002043307238620798,63.6,3885
44256,41.14092,-81.85954,0.25187790889526956,1310,47.321666666666665,0.0018728910627495898,190.7,29891
44260,41.03684,-81.34079,0.26415532626141663,917,36.395,0.0002043307238620798,149.0,5598
44262,41.13901,-81.43492,0.24848331839593268,859,70.055,0.00019924287706714485,724.7,2169
44264,41.22966,-81.54311,0.23090248639894267,1502,33.166666666666664,0.0005557099194220616,62.2,1340
44266,41.1662,-81.19829,0.24873925694271035,842,33.95,0.00012383517538156713,135.7,14821
44270,40.96317,-81.77696,0.292699975948897,767,73.0,0.00017774617845716317,161.0,3444
44272,41.08691,-81.18244,0.28236901984676643,1191,60.53,0.0002043307238620798,96.4,2943
44273,41.0291,-81.87739,0.2290306205723701,1220,87.145,0.0010542758608413048,71.1,3520
44275,41.09976,-82.09927,0.2752271470029903,1111,61.0955,0.0010542758608413048,33.2,1557
44276,40.93667,-81.83502,0.27765529458624844,1067,67.21458333333334,0.00017774617845716317,32.4,898
44278,41.10052,-81.42137,0.2905533114335293,1168,56.52333333333333,0.00019535552752798156,492.9,8129
44280,41.23812,-81.92339,0.21638657615551937,1549,61.0955,0.0014892032762472078,81.8,2557
44281,41.05851,-81.73854,0.25259423472517706,1151,64.806,0.0010542758608413048,275.2,15062
44286,41.23668,-81.64017,0.22742136262967472,1353,18.49,0.001788327101284344,100.5,2728
44287,40.94,-82.1005,0.30639028122587464,838,65.96666666666665,0.00017774617845716317,45.7,3329
44288,41.2392,-81.08354,0.2883612953082636,723,60.093333333333334,0.0002043307238620798,81.0,1232
44301,41.04398,-81.52449,0.40126759240661664,716,57.682,0.00019535552752798156,1529.1,5794
44302,41.08951,-81.53857,0.22129706202969854,826,46.2875,0.00019535552752798156,2277.5,2147
44303,41.10448,-81.53732,0.2682648419386303,1040,71.66250000000001,0.00019535552752798156,1415.3,3570
44304,41.08585,-81.50908,0.2900900016696796,538,79.595,0.00019535552752798156,1077.7,1310
44305,41.07643,-81.46226,0.3998054401819549,714,65.45333333333333,0.00019535552752798156,1182.2,9570
44306,41.03927,-81.48316,0.4059221125697182,630,25.951999999999998,0.00019535552752798156,971.3,8077
44307,41.07049,-81.546,0.33599079117370767,444,34.69,0.00019535552752798156,1253.2,2206
44310,41.10771,-81.49948,0.3063234255757028,718,71.35857142857142,4.095004095004095e-05,1528.0,10099
44311,41.06427,-81.52047,0.27063046228355897,450,16.49,0.00019535552752798156,1566.7,2212
44312,41.01462,-81.4412,0.3339471765463272,855,22.43,0.00019535552752798156,626.2,14539
44313,41.13239,-81.56512,0.25601539057199746,1089,53.4075,0.00019535552752798156,792.3,13322
44314,41.04048,-81.55838,0.39610685167495613,701,67.50399999999999,0.00019535552752798156,1528.9,8491
44319,40.98402,-81.53169,0.3041474261589036,1030,50.47428571428571,0.00019535552752798156,435.3,10652
44320,41.07818,-81.58379,0.3278105577221964,781,40.178,0.00019535552752798156,698.2,7467
44321,41.09994,-81.65182,0.28502412247470965,1401,52.54,0.00012704058946833512,416.2,7886
44333,41.16195,-81.63419,0.2322533107475787,1284,43.405,0.00019535552752798156,270.2,8046
44401,41.02457,-80.94658,0.22549115202929187,1154,74.80666666666667,0.00017774617845716317,32.5,922
44402,41.38893,-80.85513,0.3203143002578534,1014,66.215,0.00017774617845716317,27.5,1440
44403,41.24053,-80.58265,0.27896764459413187,590,52.196666666666665,0.00017774617845716317,101.3,1623
44404,41.3277,-80.54861,0.3842380274148685,621,49.233333333333334,0.00017774617845716317,42.3,578
44405,41.07787,-80.59136,0.3545820462280629,517,15.88,0.00017774617845716317,844.6,2703
44406,41.01132,-80.77194,0.27823699073539143,1102,52.68875,0.00017774617845716317,157.9,10059
44408,40.88487,-80.68569,0.24556080783097442,927,47.6,0.0002728885250375222,118.4,4862
44410,41.34817,-80.72629,0.2739286509133642,881,37.5,0.00017774617845716317,97.2,7550
44411,41.0326,-81.05092,0.28391605953729887,799,46.446666666666665,0.0002043307238620798,41.1,1072
44412,41.09671,-81.0229,0.2768472209372921,979,43.4,0.0002043307238620798,52.7,1349
44413,40.84803,-80.5549,0.35334719489728755,577,15.866666666666667,0.0002728885250375222,115.5,2802
44417,41.43336,-80.66329,0.20234372182235247,663,49.233333333333334,0.00017774617845716317,15.9,449
44418,41.30692,-80.60465,0.3033770067024119,562,49.233333333333334,0.00017774617845716317,27.9,326
44420,41.17384,-80.67726,0.35502891360514477,707,18.560000000000002,0.00017774617845716317,392.4,6443
44423,40.7524,-80.89963,0.34689326938353954,962,29.8,0.0002728885250375222,33.4,1047
44425,41.17022,-80.57395,0.3541034797239413,669,39.669999999999995,0.00017774617845716317,168.8,6151
44427,40.71672,-80.95686,0.15539294558045197,-666666666,52.28666666666667,0.0008869179600886918,18.0,392
