zip_code,latitude,longitude,affordability,property_tax,school_quality,crime_rate,walkability,commute_time
45240,39.28434,-84.52605,0.25115494458537235,1150,45.05,0.00017774617845716317,1174.5,12769
45241,39.27659,-84.40175,0.23167867962156974,1222,69.18333333333334,0.00017774617845716317,520.0,10338
45242,39.24348,-84.35621,0.1971432022414785,1569,37.52,0.00017774617845716317,634.1,9181
45243,39.18381,-84.34171,0.20679616254315725,2214,54.498333333333335,0.00017774617845716317,317.5,6230
45244,39.12009,-84.32764,0.2339341077329163,1513,39.21,0.00017774617845716317,511.5,11689
45245,39.06065,-84.27748,0.2011532552583374,1142,25.125999999999998,0.00017774617845716317,480.5,9497
45246,39.2906,-84.46612,0.254726785606448,1146,55.19199999999999,0.00017774617845716317,570.0,6025
45247,39.22048,-84.65172,0.2713648328688942,1301,15.91,0.00017774617845716317,430.4,10480
45248,39.16442,-84.66229,0.2919838018781112,1090,76.115,0.00017774617845716317,789.4,11214
45249,39.27617,-84.32777,0.1649442231283365,1909,97.73,0.00017774617845716317,807.0,5487
45251,39.26789,-84.59422,0.3112895143831812,1026,67.22749999999999,0.00017774617845716317,668.1,9823
45252,39.27352,-84.63214,0.3187338270773936,1049,51.43125,0.00017774617845716317,168.4,1906
45255,39.05862,-84.32675,0.21541444112342154,1132,58.5725,0.00017774617845716317,678.8,9476
45302,40.40068,-84.20756,0.2621321839540786,1160,67.46333333333332,0.00017774617845716317,32.3,2271
45303,40.2146,-84.65627,0.35398394557071816,659,54.99333333333333,0.00017774617845716317,26.9,1193
45304,39.98756,-84.53145,0.27304527452114097,931,47.256,0.00017774617845716317,34.6,3704
45305,39.63628,-84.07769,0.28110014141520157,1513,57.120000000000005,0.00017774617845716317,323.8,4894
45306,40.45856,-84.18575,0.2760499515650728,897,54.629999999999995,0.00017774617845716317,28.3,1095
45307,39.58065,-83.72347,0.3947442107003818,771,50.035,0.00017774617845716317,531.7,152
45308,40.12535,-84.45699,0.3055531859453712,790,74.83,0.00017774617845716317,33.2,2169
45309,39.84475,-84.42204,0.2554645919145277,1082,39.78,0.00017774617845716317,69.7,4663
45310,40.35299,-84.64264,0.37171366994915805,800,36.82333333333333,0.00017774617845716317,567.7,132
45311,39.62791,-84.66411,0.30286769241154693,893,71.07666666666667,0.00017774617845716317,27.1,2501
45312,40.06028,-84.07976,0.18902427188581714,1063,40.343333333333334,0.00017774617845716317,15.7,448
45314,39.74608,-83.77363,0.25616250026090776,1100,39.455,0.00017774617845716317,48.7,2289
45315,39.85772,-84.33875,0.3130605014508357,1325,61.925,0.00017774617845716317,170.5,1891
45317,40.17328,-84.01971,0.4804491504083079,1061,66.00333333333334,0.00017774617845716317,15.0,505
45318,40.12745,-84.35391,0.2368003794666529,701,24.62,0.00017774617845716317,44.0,2232
45320,39.74673,-84.68932,0.23942313832661166,863,39.03333333333333,0.00017774617845716317,44.4,6924
45321,39.87134,-84.67775,0.3595087230118736,788,44.20333333333334,0.00017774617845716317,34.3,470
45322,39.89967,-84.33206,0.29573089008724424,1003,55.4,0.00017774617845716317,382.8,10062
45323,39.85131,-83.92794,0.2997877031338452,953,33.419999999999995,0.0034965034965034965,305.6,2177
45324,39.81986,-84.00026,0.2824704761687351,875,37.324999999999996,0.00017774617845716317,480.9,18977
45325,39.69297,-84.4269,0.2585297379389841,1008,48.61,0.00017774617845716317,41.2,979
45326,40.14201,-84.09039,0.31861512288795096,1133,40.343333333333334,0.00017774617845716317,24.9,717
45327,39.63286,-84.39841,0.3069466866378369,1119,0.61,0.00017774617845716317,71.8,3924
45328,40.11621,-84.49676,0.3928347323270859,750,54.99333333333333,0.00017774617845716317,529.0,209
45330,39.64821,-84.5282,0.4258597454033978,733,44.20333333333334,0.00017774617845716317,336.8,391
45331,40.09729,-84.64616,0.26230650432983194,700,63.59,0.00017774617845716317,56.9,9526
45332,39.99967,-84.78776,0.3114733849516984,655,54.99333333333333,0.00017774617845716317,17.2,239
45333,40.2481,-84.33209,0.30539329695989464,1233,82.555,0.00017774617845716317,29.6,686
45334,40.44662,-84.04517,0.2854911755299859,732,83.685,0.00017774617845716317,27.5,930
45335,39.63079,-83.73353,0.273083884895682,1070,84.8,0.00017774617845716317,34.2,3129
45337,39.98019,-84.42095,0.30811559236456304,1108,40.343333333333334,0.00017774617845716317,32.5,772
45338,39.85147,-84.54417,0.2458372531088881,845,44.20333333333334,0.00017774617845716317,37.5,2091
45339,40.00826,-84.34315,0.23941051153702472,927,40.343333333333334,0.00017774617845716317,27.1,510
45340,40.37184,-84.04935,0.2170404850268012,579,56.67,0.00017774617845716317,9.5,131
45341,39.87589,-84.02045,0.25481781454150915,612,48.63125,0.0034965034965034965,223.2,1426
45342,39.62943,-84.27545,0.28134796031459913,1179,58.949999999999996,0.00017774617845716317,412.7,16191
45344,39.95567,-84.00734,0.30980722241261077,845,68.21,0.0034965034965034965,92.9,6681
45345,39.7392,-84.39926,0.3592512147913184,883,38.89666666666667,0.00017774617845716317,102.3,2478
45346,39.97934,-84.70911,0.3171833018864191,677,81.76,0.00017774617845716317,19.4,1129
45347,39.88378,-84.76208,0.29641729292398017,747,63.623333333333335,0.00017774617845716317,28.1,1883
45348,40.32663,-84.65404,0.31806790072791363,583,54.99333333333333,0.00017774617845716317,10.6,415
45349,39.98916,-83.94052,0.40566503792424213,862,48.63125,0.0034965034965034965,549.3,142
45351,40.33954,-84.49574,0.345712114653701,777,54.99333333333333,0.00017774617845716317,442.5,195
45354,39.91033,-84.39983,0.3704977354750401,898,44.305,0.00017774617845716317,276.1,271
45356,40.16252,-84.23097,0.30774059363200396,840,38.88,0.00017774617845716317,128.6,11656
45358,39.98724,-84.48796,0.3290867665959727,808,54.99333333333333,0.00017774617845716317,738.5,136
45359,40.05067,-84.3511,0.2682302381525139,923,69.685,0.00017774617845716317,57.2,781
45360,40.33028,-84.09206,0.26328601305910915,525,56.67,0.00017774617845716317,759.5,207
45362,40.28684,-84.63368,0.2356471190351693,625,54.99333333333333,0.00017774617845716317,14.1,576
45363,40.23925,-84.39841,0.24156802287590762,1009,56.67,0.00017774617845716317,31.6,686
45365,40.2828,-84.15582,0.31685061270338444,864,42.13666666666666,0.00017774617845716317,71.8,13829
45368,39.84376,-83.65413,0.24799736819780027,816,48.410000000000004,0.0034965034965034965,18.8,1932
45369,39.95304,-83.60304,0.25856871629059214,1002,83.41499999999999,0.0034965034965034965,38.1,1951
45370,39.60853,-84.04015,0.2751042681794252,1604,50.035,0.00017774617845716317,63.3,1576
45371,39.93885,-84.16357,0.23195443286006628,1131,37.288333333333334,0.00017774617845716317,169.8,10016
45372,40.01471,-83.83862,0.38286994806693,690,48.63125,0.0034965034965034965,498.7,138
45373,40.03353,-84.19588,0.26977718593852656,1068,53.068,0.00017774617845716317,164.1,17274
45377,39.89636,-84.22774,0.29851875539272166,1028,44.305,0.00017774617845716317,272.1,7449
45378,39.90291,-84.48781,0.39447920972202005,681,44.20333333333334,0.00017774617845716317,578.3,247
45380,40.24511,-84.51314,0.26958220038400854,764,36.18,0.00017774617845716317,31.1,2788
45381,39.73223,-84.52433,0.2984414178590791,931,41.193333333333335,0.00017774617845716317,40.5,2482
45382,39.89621,-84.61626,0.38451398207791204,868,44.20333333333334,0.00017774617845716317,21.5,526
45383,39.9572,-84.3337,0.24253062305024736,673,68.42666666666666,0.00017774617845716317,113.2,2793
45385,39.66813,-83.91457,0.255205083690015,981,35.44,0.00017774617845716317,112.7,16009
45387,39.79754,-83.88622,0.19730047897938277,1141,44.245,0.00017774617845716317,69.9,2062
45388,40.32799,-84.47901,0.31460145153173696,1268,54.99333333333333,0.00017774617845716317,16.1,307
45389,40.05639,-84.02532,0.4661123322486241,618,66.00333333333334,0.00017774617845716317,1347.1,206
45390,40.21894,-84.76778,0.38778761797383954,632,28.415,0.00017774617845716317,24.1,1252
45402,39.75983,-84.20751,0.49649184539145164,841,75.69333333333333,0.00017774617845716317,881.2,3621
45403,39.76303,-84.14978,0.3156553933415788,480,92.60333333333334,0.00017774617845716317,1697.0,5358
45404,39.79011,-84.15324,0.3251749538310771,507,58.093333333333334,0.00017774617845716317,549.8,3528
45405,39.79241,-84.21592,0.4015385029915101,720,42.88,0.00017774617845716317,1880.1,8401
45406,39.78442,-84.24178,0.39606453150812176,637,46.46,0.00017774617845716317,1570.3,7605
45409,39.72334,-84.19039,0.2910828993776326,1240,42.7,0.00017774617845716317,1646.0,6269
45410,39.74757,-84.15907,0.30208207466841064,657,45.626666666666665,0.00017774617845716317,2505.2,6447
45414,39.84008,-84.21115,0.2759245027424827,893,43.35,0.00017774617845716317,363.3,8584
45415,39.83473,-84.2568,0.29831072063157565,1220,42.221999999999994,0.00017774617845716317,782.2,6011
45416,39.80754,-84.25774,0.5515694006005257,646,60.2325,0.00017774617845716317,1067.1,2002
45417,39.73427,-84.2844,0.43272174432838,543,46.878,0.00017774617845716317,337.6,7785
45419,39.71436,-84.1676,0.29125181779713,1299,33.160000000000004,0.00017774617845716317,1718.2,8073
45420,39.719,-84.13045,0.3100786119218954,816,15.94,0.00017774617845716317,1435.5,11843
45424,39.84695,-84.11032,0.3277963601694224,999,29.66,0.00017774617845716317,610.9,22877
45426,39.80094,-84.31461,0.24680833201192307,836,45.7575,0.00017774617845716317,263.5,5687
45429,39.68411,-84.16248,0.2626438777298572,1114,63.870000000000005,0.00017774617845716317,1034.0,12257
45430,39.71296,-84.08435,0.2878492883842538,1226,50.035,0.00017774617845716317,572.1,2798
45431,39.76488,-84.08012,0.2964862272518339,911,68.14,0.00017774617845716317,887.2,13064
45432,39.73934,-84.08627,0.3233799977289511,937,84.02333333333333,0.00017774617845716317,811.3,6839
45434,39.72284,-84.03052,0.33631512535111335,1480,43.15,0.00017774617845716317,461.9,5468
45439,39.69867,-84.22944,0.28386416951236687,906,44.305,0.00017774617845716317,607.8,4930
45440,39.67498,-84.10001,0.2386027899810961,1159,56.92,0.00017774617845716317,954.2,10051
45449,39.66472,-84.24067,0.27955929783671624,887,44.2975,0.00017774617845716317,1058.0,7992
45458,39.60036,-84.1576,0.23684465345277023,1562,43.01,0.00017774617845716317,727.0,15330
45459,39.64658,-84.16693,0.2352536251827449,1222,27.9875,0.00017774617845716317,773.9,12028
45502,39.92791,-83.81703,0.2534895077223563,1012,70.8775,0.0034965034965034965,57.2,7311
45503,39.96073,-83.7682,0.2696262759454728,838,48.63125,0.0034965034965034965,722.3,13218
45504,39.94811,-83.86481,0.28036407168777633,873,48.235,0.0034965034965034965,292.9,6761
45505,39.90737,-83.7615,0.3278912993008741,651,52.17333333333334,0.0034965034965034965,575.5,8001
45506,39.89907,-83.85233,0.369825720929031,726,23.235,0.0034965034965034965,421.3,5259
45601,39.30996,-82.9555,0.26706626823281776,762,40.375,0.00017774617845716317,62.5,21279
45612,39.21569,-83.27171,0.29391532093078226,644,40.1625,0.00017774617845716317,16.0,1350
45613,39.0318,-82.84885,0.2331569116408167,632,48.416666666666664,0.00017774617845716317,15.6,1005
45614,38.92858,-82.27819,0.371145293413729,746,45.269999999999996,0.00017774617845716317,30.4,1803
45616,38.76018,-83.30864,0.27026416848491003,408,48.94,0.00017774617845716317,8.4,537
45619,38.47257,-82.45157,0.4853585573272359,666,49.870000000000005,0.00017774617845716317,87.4,3368
45620,38.95564,-82.14052,0.5767888644195823,-666666666,50.74,0.00017774617845716317,13.4,301
45623,38.64125,-82.26748,0.4108808311184225,528,50.593333333333334,0.00017774617845716317,18.1,1260
45628,39.38959,-83.19657,0.3224811001986353,929,46.06333333333333,0.00017774617845716317,28.9,2554
45629,38.65221,-82.81051,0.33151144981284275,617,44.47,0.00017774617845716317,37.4,970
45631,38.81672,-82.25486,0.30205355480185747,726,57.779999999999994,0.00017774617845716317,42.7,5212
45634,39.17891,-82.49037,0.3210762171306517,439,8.16,0.00017774617845716317,17.4,624
45638,38.56217,-82.67607,0.4223326887318726,676,59.30555555555556,0.00017774617845716317,100.0,7962
45640,39.02345,-82.65032,0.3227257408502481,738,33.884,0.00017774617845716317,36.2,6831
45644,39.45245,-82.84176,0.2493967024659009,862,40.26875,0.00017774617845716317,28.9,2001
45645,38.57082,-82.53159,0.32728780120284395,685,49.870000000000005,0.00017774617845716317,22.9,1087
45647,39.29597,-82.73803,0.32325125497877605,582,20.8925,0.00017774617845716317,13.3,1065
45648,38.92161,-83.01393,0.3333780205847787,676,51.653333333333336,0.00017774617845716317,31.3,3966
45650,38.74415,-83.42099,0.6609194462197596,-666666666,48.94,0.00017774617845716317,7.9,198
45651,39.27665,-82.47706,0.3367930961738652,809,33.625,0.00017774617845716317,14.7,2256
45652,38.82911,-83.08018,0.20086481424741073,547,27.116666666666664,0.00017774617845716317,34.7,881
45653,38.88976,-82.82306,0.3178492262452142,782,27.200000000000003,0.00017774617845716317,33.8,1051
45654,39.36671,-82.37774,0.20870941601345408,831,20.8925,0.00017774617845716317,5.2,315
45656,38.87565,-82.59143,0.4356477249951138,606,72.66499999999999,0.00017774617845716317,19.7,2315
45657,38.85166,-83.21011,0.4128687481417784,628,40.90690476190476,0.00017774617845716317,6.9,597
45658,38.76324,-82.41411,0.3462742223739649,581,75.15,0.00017774617845716317,10.9,960
45659,38.67117,-82.62331,0.3735655848785337,630,49.870000000000005,0.00017774617845716317,11.7,964
45660,38.98626,-83.358,0.2318590112558657,686,7.895,0.00017774617845716317,14.9,2438
45661,39.04096,-83.10479,0.28012351898778576,749,45.75,0.00017774617845716317,28.8,2381
45662,38.78938,-82.92114,0.3986134403430122,549,38.777142857142856,0.00017774617845716317,187.5,8959
45663,38.74507,-83.11198,0.3867318807188275,802,43.03666666666667,0.00017774617845716317,37.0,2047
45669,38.4935,-82.35857,0.32750663761568627,717,30.97,0.00017774617845716317,109.2,3972
45671,38.97339,-83.23775,0.4651169025666142,546,40.90690476190476,0.00017774617845716317,10.8,197
45672,39.20549,-82.67579,-3808.5951634214175,608,20.8925,0.00017774617845716317,9.4,464
45678,38.60595,-82.37883,0.348534518204989,513,49.870000000000005,0.00017774617845716317,10.1,328
45679,38.97634,-83.56788,0.2280506905464068,602,50.19,0.00017774617845716317,16.6,945
45680,38.45526,-82.54489,0.2895408288419492,699,48.196,0.00017774617845716317,132.6,4462
45681,39.30551,-83.24807,0.3058596246334621,925,38.61,0.00017774617845716317,15.4,591
45682,38.80839,-82.69658,0.2923298452055813,478,55.185,0.00017774617845716317,14.5,666
45684,38.67546,-83.27789,0.2730300766423832,650,48.94,0.00017774617845716317,7.3,622
45685,38.9333,-82.4527,-3522.591126529572,680,72.66499999999999,0.00017774617845716317,16.2,724
45686,39.00901,-82.36843,0.3140645824522686,537,50.74,0.00017774617845716317,14.2,1185
45690,39.13106,-83.01674,0.2793220305885731,672,36.79666666666666,0.00017774617845716317,36.3,5097
45692,39.11582,-82.5426,0.4076077106682076,738,86.17,0.00017774617845716317,36.4,3044
45693,38.80921,-83.53406,0.25231227219527635,784,29.455,0.00017774617845716317,24.7,3188
45694,38.74807,-82.78345,0.317228570379366,766,30.85,0.00017774617845716317,72.6,4394
45696,38.60356,-82.45201,0.2577960327475591,549,62.995,0.00017774617845716317,10.6,255
45697,38.9352,-83.66525,0.2985966699118682,916,58.25,0.00017774617845716317,24.5,2373
45701,39.31205,-82.08079,0.19129633469471066,1004,80.88,0.00017774617845716317,87.0,14456
45710,39.19763,-82.22574,0.330367583612616,670,68.275,0.00017774617845716317,21.3,2262
45711,39.42503,-81.93038,0.3115569930907779,481,67.71,0.00017774617845716317,8.0,402
45714,39.3183,-81.62001,0.30035160354929524,789,67.755,0.00017774617845716317,100.8,3986
45715,39.60484,-81.6268,0.24821784404392921,514,46.43333333333334,0.00017774617845716317,18.6,741
45719,39.39951,-82.1285,0.4320930513115368,576,44.4975,0.00017774617845716317,468.8,310
45723,39.22173,-81.8268,0.3443756099863677,767,2.24,0.00017774617845716317,21.4,1554
45724,39.38246,-81.79233,0.34460994890975705,547,46.75,0.00017774617845716317,11.4,1067
45727,39.64495,-81.48171,0.21635486419978395,448,39.1,0.00017774617845716317,11.1,142
45729,39.41653,-81.60828,0.33467093485603855,660,46.75,0.00017774617845716317,31.8,828
45732,39.51802,-82.06705,0.41098672290961513,593,37.949999999999996,0.00017774617845716317,20.8,1633
45735,39.25183,-81.9229,0.22216981053876322,640,51.045,0.00017774617845716317,13.8,644
45741,39.06648,-82.2527,0.021774856297089615,558,67.325,0.00017774617845716317,8.2,31
45742,39.28563,-81.73008,0.3941337958544571,597,46.75,0.00017774617845716317,50.0,1333
45743,39.076,-81.85017,0.3902870018772349,865,67.325,0.00017774617845716317,13.3,438
45744,39.5396,-81.5077,0.33664562707037876,600,42.61,0.00017774617845716317,14.9,971
45745,39.61678,-81.32689,0.3119933076049522,-666666666,98.83,0.00017774617845716317,5.0,631
45750,39.4301,-81.42947,0.2835196699014415,613,26.545,0.00017774617845716317,95.7,11167
45760,39.01395,-82.12244,0.5773305684712254,577,63.86,0.00017774617845716317,69.8,1156
45761,39.42642,-82.0964,0.2766270270370814,503,44.4975,0.00017774617845716317,14.9,629
45764,39.45116,-82.24336,0.4352848907514496,694,47.379999999999995,0.00017774617845716317,36.9,2988
45766,39.31931,-82.26247,0.3168167377611545,932,44.4975,0.00017774617845716317,18.2,456
45767,39.54367,-81.1312,0.4243724459150099,450,77.08,0.00017774617845716317,8.9,964
45768,39.4149,-81.26468,0.480952365797256,674,46.49,0.00017774617845716317,19.4,785
45769,39.1062,-82.04578,0.5033677829103291,590,78.375,0.00017774617845716317,20.4,2234
45771,38.98204,-81.89902,0.3837192986681824,565,67.325,0.00017774617845716317,21.8,1226
45772,39.1408,-81.82268,0.4251358806156718,672,56.635000000000005,0.00017774617845716317,15.3,545
45775,39.0876,-82.15596,0.5570950481371677,477,67.325,0.00017774617845716317,19.2,583
45776,39.18732,-82.0228,0.304944404417601,543,67.325,0.00017774617845716317,21.6,314
45778,39.34672,-81.89555,0.2989121941399199,537,44.4975,0.00017774617845716317,16.2,335
45779,38.99884,-81.97082,0.6157268641053596,497,67.325,0.00017774617845716317,279.1,347
45780,39.36972,-82.13112,0.28183963870245804,694,13.57,0.00017774617845716317,350.9,1071
45784,39.38879,-81.68805,0.2786386602355364,780,46.75,0.00017774617845716317,31.7,1348
45786,39.50365,-81.65451,0.28810122968039514,560,72.37,0.00017774617845716317,18.4,1187
45788,39.51349,-81.37016,0.388762168071704,468,46.75,0.00017774617845716317,12.2,527
45801,40.77476,-84.03703,0.3107092347603405,734,51.37833333333333,0.00017774617845716317,181.0,8573
45804,40.71569,-84.06911,0.556529330809111,595,61.585,0.00017774617845716317,258.0,5591
45805,40.72979,-84.16242,0.32505162502920837,908,53.35666666666666,0.00017774617845716317,655.6,10987
45806,40.67615,-84.12651,0.3410446698532155,1012,40.078,0.00017774617845716317,67.9,5007
45807,40.8072,-84.16699,0.29398776603285953,1003,50.48,0.00017774617845716317,59.5,5571
45808,40.83178,-83.9729,0.6506755093692989,825,48.43000000000001,0.00017774617845716317,212.8,194
45810,40.77721,-83.81097,0.25410643602512484,858,61.625,0.00017774617845716317,43.3,3395
45812,40.68341,-83.8135,0.2701517168767766,670,61.625,0.00017774617845716317,19.3,660
45813,41.18914,-84.73031,0.3858538831051694,695,52.169999999999995,0.00017774617845716317,24.0,1608
45814,40.90119,-83.61545,0.2704952392230377,911,23.875,0.00017774617845716317,27.8,1253
45817,40.87691,-83.88279,0.29590100296594796,902,26.006666666666664,0.00017774617845716317,35.1,2531
45819,40.62407,-84.26033,0.40312073253918457,818,38.28,0.00017774617845716317,363.7,126
45820,40.83074,-84.08473,0.49249865116038616,664,48.43000000000001,0.00017774617845716317,836.3,379
45821,41.22643,-84.56208,0.3564128043221138,645,59.245,0.00017774617845716317,7.0,351
45822,40.55266,-84.59664,0.27662032477873744,774,25.636666666666667,0.00017774617845716317,47.8,9707
45827,41.00393,-84.30122,0.3201879142734883,673,50.660000000000004,0.00017774617845716317,13.0,1068
45828,40.48672,-84.67677,0.28003490222887784,861,58.826666666666675,0.00017774617845716317,72.3,3177
45830,40.90616,-84.09213,0.3267792201575931,765,41.19,0.00017774617845716317,22.1,2531
45831,41.11141,-84.24993,0.34204488155801493,858,36.53,0.00017774617845716317,18.5,1459
45832,40.92779,-84.7336,0.3534231850894198,687,48.913333333333334,0.00017774617845716317,17.4,1386
45833,40.83415,-84.35264,0.3265853139209242,719,48.43000000000001,0.00017774617845716317,57.7,5178
45835,40.75898,-83.70076,0.37510337250410125,993,42.125,0.00017774617845716317,10.9,218
45836,40.79304,-83.64311,0.3424701390999464,818,61.625,0.00017774617845716317,23.8,605
45840,41.02626,-83.64943,0.24258163028493418,952,70.52166666666666,0.00017774617845716317,126.0,25102
45841,40.87955,-83.735,0.2685088437933809,819,53.8875,0.00017774617845716317,18.4,478
45843,40.78202,-83.53513,0.3270438645439282,643,61.625,0.00017774617845716317,15.0,1751
45844,40.91733,-84.2856,0.30496802994349614,817,63.69499999999999,0.00017774617845716317,19.3,1477
45845,40.32995,-84.37806,0.2131753138716241,929,38.42,0.00017774617845716317,40.0,1344
45846,40.40986,-84.74644,0.26178732247071934,654,35.04333333333333,0.00017774617845716317,24.2,2269
45849,41.01241,-84.45452,0.43802044693851194,581,94.14,0.00017774617845716317,10.1,452
45850,40.70382,-83.91817,0.3249779318522389,898,30.093333333333334,0.00017774617845716317,24.9,1517
45851,41.03267,-84.60289,0.542631591498505,592,59.26,0.00017774617845716317,6.1,331
45853,40.98625,-84.19469,0.3189403700004334,969,87.36,0.00017774617845716317,408.8,901
45856,41.11452,-83.99917,0.3886614416051276,817,50.660000000000004,0.00017774617845716317,20.0,2495
45858,41.10688,-83.80338,0.26108749655597263,898,68.24000000000001,0.00017774617845716317,16.8,1274
45859,40.69305,-83.78574,0.5471601495495738,476,25.69666666666667,0.00017774617845716317,418.6,218
45860,40.39365,-84.51566,0.23602730659127272,1065,32.364999999999995,0.00017774617845716317,28.3,1573
45862,40.67079,-84.51356,0.2581141498318007,581,36.82333333333333,0.00017774617845716317,12.5,588
45863,40.9041,-84.45477,0.3861926110901036,788,47.38166666666667,0.00017774617845716317,22.0,689
45865,40.39379,-84.37219,0.28830889370310314,905,32.9,0.00017774617845716317,59.1,2588
45866,40.48905,-84.54969,0.339591520062478,688,36.82333333333333,0.00017774617845716317,377.7,42
45867,40.89795,-83.53825,0.37568196514106145,598,39.26666666666667,0.00017774617845716317,15.3,474
45868,40.96986,-83.84839,0.44786946020249646,1030,53.8875,0.00017774617845716317,17.5,520
45869,40.4573,-84.39432,0.2817275985806874,786,20.884999999999998,0.00017774617845716317,46.4,2187
45871,40.4932,-84.30089,0.28643446134713774,822,43.66,0.00017774617845716317,34.2,921
45872,41.18863,-83.68366,0.3658503316007903,738,54.85999999999999,0.00017774617845716317,57.5,1861
45873,41.11935,-84.39628,0.39172896970484167,831,59.23,0.00017774617845716317,16.5,720
45874,40.78765,-84.67777,0.34784215461957285,636,47.38166666666667,0.00017774617845716317,14.5,1122
45875,41.02271,-84.06118,0.28697510262921977,949,33.49,0.00017774617845716317,40.9,5286
45877,40.95393,-83.93779,0.2932679867003822,748,55.71,0.00017774617845716317,35.5,1274
45879,41.12918,-84.56471,0.3879555044639411,713,45.843333333333334,0.00017774617845716317,24.4,2500
45880,41.0662,-84.73782,0.49319683870102526,728,92.36,0.00017774617845716317,16.3,1198
45881,40.94976,-83.77426,0.2687723213398221,740,39.535,0.00017774617845716317,21.6,501
45882,40.67823,-84.6754,0.2861721504896409,693,79.14333333333333,0.00017774617845716317,12.3,1249
45883,40.40574,-84.62791,0.2730470347444178,867,38.60333333333333,0.00017774617845716317,43.5,1918
45885,40.57182,-84.3871,0.34455608302161744,854,31.576666666666664,0.00017774617845716317,68.0,6595
45886,40.99083,-84.61062,0.9162257952057443,693,59.245,0.00017774617845716317,8.5,355
45887,40.71107,-84.36359,0.3012456719965219,704,31.429999999999996,0.00017774617845716317,24.0,1698
45889,41.14606,-83.64101,0.29537640776275426,1065,85.03666666666668,0.00017774617845716317,37.3,772
45890,40.97752,-83.49105,0.4652287817926858,735,73.83,0.00017774617845716317,23.6,448
45891,40.8748,-84.57785,0.3202261129698938,693,45.85,0.00017774617845716317,44.6,6748
45894,40.76252,-84.4684,0.362060717166553,712,47.38166666666667,0.00017774617845716317,7.8,320
45895,40.56991,-84.15197,0.29143077336787143,784,61.555,0.00017774617845716317,37.1,8550
45896,40.60667,-83.93775,0.26591320997956797,886,53.684999999999995,0.00017774617845716317,17.8,863
45898,40.73617,-84.76429,0.26748656631308876,466,47.38166666666667,0.00017774617845716317,12.0,338
